timestamp_s,left_knee_ohms,right_knee_ohms
195.607,9.72,
195.617,9.76,
195.627,9.74,
195.604,,13.47
195.614,,13.49
195.624,,13.47
195.634,,13.49
195.644,,13.49
195.654,,13.47
195.664,,13.47
195.674,,13.47
195.762,9.74,
195.772,9.76,
195.782,9.76,
195.792,9.74,
195.802,9.74,
195.812,9.77,
195.822,9.72,
195.832,9.71,
195.811,,13.49
195.821,,13.47
195.831,,13.45
195.841,,13.47
195.851,,13.45
195.861,,13.43
195.871,,13.43
195.881,,13.43
195.969,9.74,
195.979,9.72,
195.989,9.71,
195.999,9.72,
196.009,9.69,
196.019,9.72,
196.029,9.74,
196.039,9.71,
196.021,,13.45
196.031,,13.43
196.041,,13.45
196.051,,13.45
196.061,,13.45
196.071,,13.41
196.081,,13.43
196.091,,13.41
196.176,9.71,
196.186,9.69,
196.196,9.67,
196.206,9.67,
196.216,9.69,
196.226,9.69,
196.236,9.69,
196.246,9.67,
196.231,,13.43
196.241,,13.39
196.251,,13.43
196.261,,13.43
196.271,,13.41
196.281,,13.43
196.291,,13.41
196.301,,13.43
196.44,,13.41
196.45,,13.45
196.46,,13.41
196.47,,13.39
196.48,,13.41
196.49,,13.43
196.5,,13.41
196.51,,13.43
196.493,9.67,
196.503,9.66,
196.513,9.66,
196.523,9.66,
196.533,9.66,
196.543,9.69,
196.553,9.69,
196.563,9.66,
196.649,,13.39
196.659,,13.39
196.669,,13.43
196.679,,13.41
196.689,,13.39
196.699,,13.41
196.709,,13.41
196.719,,13.37
196.701,9.67,
196.711,9.64,
196.721,9.66,
196.731,9.64,
196.741,9.67,
196.751,9.64,
196.761,9.67,
196.771,9.66,
196.861,,13.39
196.871,,13.37
196.881,,13.41
196.891,,13.39
196.901,,13.41
196.911,,13.39
196.921,,13.43
196.931,,13.37
196.911,9.66,13.39
196.921,9.67,13.43
196.931,9.69,13.37
196.941,9.66,
196.951,9.62,
196.961,9.66,
196.971,9.67,
196.981,9.64,
197.069,,13.37
197.079,,13.37
197.089,,13.33
197.099,,13.39
197.109,,13.35
197.119,,13.39
197.129,,13.37
197.139,,13.39
197.121,9.67,
197.131,9.67,
197.141,9.64,
197.151,9.64,
197.161,9.64,
197.171,9.66,
197.181,9.66,
197.191,9.64,
197.283,,13.37
197.293,,13.37
197.303,,13.35
197.313,,13.35
197.323,,13.37
197.333,,13.35
197.343,,13.37
197.353,,13.35
197.333,9.61,13.35
197.343,9.61,13.37
197.353,9.64,13.35
197.363,9.59,
197.373,9.61,
197.383,9.62,
197.393,9.62,
197.403,9.62,
197.489,,13.37
197.499,,13.37
197.509,,13.37
197.519,,13.33
197.529,,13.37
197.539,,13.39
197.549,,13.35
197.559,,13.33
197.542,9.66,
197.552,9.61,
197.562,9.59,
197.572,9.61,
197.582,9.64,
197.592,9.64,
197.602,9.61,
197.612,9.62,
197.701,,13.31
197.711,,13.35
197.721,,13.35
197.731,,13.35
197.741,,13.33
197.751,,13.35
197.761,,13.33
197.771,,13.33
197.754,9.62,
197.764,9.59,
197.774,9.61,
197.784,9.62,
197.794,9.61,
197.804,9.62,
197.814,9.59,
197.824,9.59,
197.909,,13.33
197.919,,13.35
197.929,,13.33
197.939,,13.33
197.949,,13.33
197.959,,13.31
197.969,,13.35
197.979,,13.33
197.962,9.61,
197.972,9.59,
197.982,9.59,
197.992,9.59,
198.002,9.57,
198.012,9.59,
198.022,9.59,
198.032,9.57,
198.121,,13.33
198.131,,13.33
198.141,,13.31
198.151,,13.33
198.161,,13.35
198.171,,13.33
198.181,,13.31
198.191,,13.31
198.171,9.62,13.33
198.181,9.62,13.31
198.191,9.59,13.31
198.201,9.61,
198.211,9.59,
198.221,9.62,
198.231,9.61,
198.241,9.59,
198.33,,13.3
198.34,,13.33
198.35,,13.33
198.36,,13.31
198.37,,13.33
198.38,,13.31
198.39,,13.31
198.4,,13.33
198.382,9.61,
198.392,9.57,
198.402,9.57,
198.412,9.57,
198.422,9.57,
198.432,9.57,
198.442,9.59,
198.452,9.57,
198.542,,13.3
198.552,,13.31
198.562,,13.31
198.572,,13.31
198.582,,13.31
198.592,,13.31
198.602,,13.31
198.612,,13.31
198.591,9.61,
198.601,9.57,
198.611,9.56,
198.621,9.57,
198.631,9.57,
198.641,9.59,
198.651,9.57,
198.661,9.59,
198.751,,13.3
198.761,,13.31
198.771,,13.3
198.781,,13.31
198.791,,13.33
198.801,,13.3
198.811,,13.31
198.821,,13.3
198.802,9.56,
198.812,9.52,
198.822,9.52,
198.832,9.52,
198.842,9.54,
198.852,9.54,
198.862,9.54,
198.872,9.56,
198.959,,13.28
198.969,,13.28
198.979,,13.3
198.989,,13.3
198.999,,13.3
199.009,,13.28
199.019,,13.3
199.029,,13.28
199.01,9.54,
199.02,9.52,
199.03,9.57,
199.04,9.52,
199.05,9.54,
199.06,9.52,
199.07,9.52,
199.08,9.52,
199.171,,13.26
199.181,,13.28
199.191,,13.28
199.201,,13.28
199.211,,13.3
199.221,,13.3
199.231,,13.3
199.241,,13.28
199.221,9.51,13.3
199.231,9.51,13.3
199.241,9.54,13.28
199.251,9.54,
199.261,9.51,
199.271,9.52,
199.281,9.57,
199.291,9.54,
199.38,,13.28
199.39,,13.28
199.4,,13.28
199.41,,13.3
199.42,,13.28
199.43,,13.31
199.44,,13.3
199.45,,13.28
199.536,9.52,
199.546,9.51,
199.556,9.52,
199.566,9.51,
199.576,9.51,
199.586,9.52,
199.596,9.52,
199.606,9.51,
199.588,,13.28
199.598,,13.28
199.608,,13.3
199.618,,13.3
199.628,,13.28
199.638,,13.28
199.648,,13.28
199.658,,13.26
199.749,9.52,
199.759,9.54,
199.769,9.51,
199.779,9.51,
199.789,9.52,
199.799,9.51,
199.809,9.52,
199.819,9.51,
199.8,,13.26
199.81,,13.28
199.82,,13.3
199.83,,13.28
199.84,,13.28
199.85,,13.3
199.86,,13.28
199.87,,13.28
199.957,9.47,
199.967,9.51,
199.977,9.51,
199.987,9.52,
199.997,9.52,
200.007,9.49,
200.017,9.52,
200.027,9.49,
200.01,,13.26
200.02,,13.26
200.03,,13.28
200.04,,13.24
200.05,,13.28
200.06,,13.28
200.07,,13.28
200.08,,13.3
200.22,,13.26
200.23,,13.26
200.24,,13.26
200.25,,13.24
200.26,,13.26
200.27,,13.28
200.28,,13.26
200.29,,13.26
200.272,9.49,
200.282,9.52,
200.292,9.49,
200.302,9.52,
200.312,9.49,
200.322,9.49,
200.332,9.47,
200.342,9.52,
200.483,,13.26
200.493,,13.26
200.503,,13.26
200.513,,13.24
200.523,,13.28
200.533,,13.28
200.543,,13.26
200.553,,13.28
200.641,9.47,
200.651,9.47,
200.661,9.49,
200.671,9.47,
200.681,9.51,
200.691,9.49,
200.701,9.49,
200.711,9.47,
200.692,,13.39
200.702,,13.39
200.712,,13.39
200.722,,13.37
200.732,,13.41
200.742,,13.39
200.752,,13.45
200.762,,13.45
200.902,,13.77
200.912,,13.81
200.922,,13.83
200.932,,13.89
200.942,,13.93
200.952,,13.96
200.962,,13.95
200.972,,14.04
200.956,9.59,
200.966,9.59,
200.976,9.62,
200.986,9.62,
200.996,9.59,
201.006,9.57,
201.016,9.66,
201.026,9.62,
201.113,,14.41
201.123,,14.39
201.133,,14.43
201.143,,14.45
201.153,,14.39
201.163,,14.47
201.173,,14.49
201.183,,14.55
201.165,9.98,
201.175,10.01,
201.185,10.06,
201.195,10.11,
201.205,10.15,
201.215,10.2,
201.225,10.25,
201.235,10.26,
201.322,,14.51
201.332,,14.53
201.342,,14.57
201.352,,14.67
201.362,,14.71
201.372,,14.75
201.382,,14.81
201.392,,14.81
201.374,10.8,
201.384,10.85,
201.394,10.97,
201.404,10.97,
201.414,11.02,
201.424,11.06,
201.434,11.11,
201.444,11.16,
201.532,,15.07
201.542,,15.13
201.552,,15.21
201.562,,15.29
201.572,,15.37
201.582,,15.39
201.592,,15.43
201.602,,15.47
201.583,11.57,
201.593,11.5,
201.603,11.5,
201.613,11.46,
201.623,11.39,
201.633,11.36,
201.643,11.31,
201.653,11.31,
201.744,,15.33
201.754,,15.39
201.764,,15.37
201.774,,15.35
201.784,,15.33
201.794,,15.33
201.804,,15.35
201.814,,15.29
201.796,11.79,
201.806,11.8,
201.816,11.84,
201.826,11.97,
201.836,11.98,
201.846,11.97,
201.856,11.86,
201.866,11.8,
201.951,,15.03
201.961,,15.05
201.971,,15.03
201.981,,15.03
201.991,,15.03
202.001,,15.11
202.011,,15.15
202.021,,15.19
202.111,12.17,
202.121,12.18,
202.131,12.27,
202.141,12.31,
202.151,12.42,
202.161,12.55,
202.171,12.57,
202.181,12.66,
202.163,,15.59
202.173,,15.59
202.183,,15.55
202.193,,15.49
202.203,,15.51
202.213,,15.45
202.223,,15.43
202.233,,15.41
202.371,,16.67
202.381,,16.75
202.391,,16.79
202.401,,16.96
202.411,,16.92
202.421,,17.05
202.431,,16.94
202.441,,16.88
202.424,12.22,
202.434,12.26,
202.444,12.22,
202.454,12.26,
202.464,12.31,
202.474,12.35,
202.484,12.44,
202.494,12.66,
202.582,,16.42
202.592,,16.37
202.602,,16.44
202.612,,16.46
202.622,,16.54
202.632,,16.67
202.642,,16.79
202.652,,16.98
202.636,13.6,
202.646,13.77,
202.656,13.87,
202.666,14.06,
202.676,14.1,
202.686,14.1,
202.696,14.08,
202.706,14.04,
202.791,,17.35
202.801,,17.24
202.811,,17.15
202.821,,17.22
202.831,,17.07
202.841,,17.01
202.851,,16.94
202.861,,16.88
202.949,13.81,
202.959,13.7,
202.969,13.68,
202.979,13.5,
202.989,13.5,
202.999,13.35,
203.009,13.28,
203.019,13.28,
203.004,,17.33
203.014,,17.33
203.024,,17.39
203.034,,17.37
203.044,,17.33
203.054,,17.22
203.064,,17.15
203.074,,17.03
203.159,13.15,
203.169,13.2,
203.179,13.2,
203.189,13.15,
203.199,13.07,
203.209,13.0,
203.219,12.98,
203.229,12.94,
203.212,,16.52
203.222,,16.58
203.232,,16.58
203.242,,16.6
203.252,,16.58
203.262,,16.58
203.272,,16.65
203.282,,16.69
203.423,,18.6
203.433,,18.73
203.443,,19.05
203.453,,19.53
203.463,,19.92
203.473,,20.18
203.483,,20.32
203.493,,20.65
203.474,12.77,
203.484,12.75,
203.494,12.72,
203.504,12.72,
203.514,12.66,
203.524,12.64,
203.534,12.66,
203.544,12.64,
203.736,,22.99
203.746,,23.01
203.756,,23.22
203.766,,23.14
203.776,,23.32
203.786,,23.5
203.796,,23.86
203.806,,23.86
203.791,14.81,
203.801,14.99,
203.811,15.11,
203.821,15.15,
203.831,15.37,
203.841,15.45,
203.851,15.55,
203.861,15.94,
203.948,,25.19
203.958,,25.11
203.968,,25.93
203.978,,25.27
203.988,,25.82
203.998,,25.57
204.008,,25.57
204.018,,25.49
204.002,18.02,
204.012,18.13,
204.022,18.22,
204.032,18.22,
204.042,18.35,
204.052,18.44,
204.062,18.22,
204.072,18.22,
204.155,,24.18
204.165,,24.52
204.175,,24.65
204.185,,24.84
204.195,,24.44
204.205,,24.42
204.215,,24.52
204.225,,24.42
204.209,19.83,
204.219,19.83,
204.229,19.67,
204.239,19.78,
204.249,19.74,
204.259,19.69,
204.269,19.71,
204.279,19.85,
204.369,,24.15
204.379,,24.28
204.389,,24.1
204.399,,24.28
204.409,,24.26
204.419,,23.94
204.429,,23.6
204.439,,23.37
204.418,18.98,
204.428,19.3,
204.438,19.34,
204.448,19.32,
204.458,19.76,
204.468,19.83,
204.478,19.8,
204.488,19.94,
204.577,,21.32
204.587,,21.25
204.597,,21.35
204.607,,21.3
204.617,,21.37
204.627,,21.42
204.637,,21.52
204.647,,21.47
204.635,16.92,
204.645,16.92,
204.655,16.92,
204.665,16.94,
204.675,16.81,
204.685,16.77,
204.695,16.73,
204.705,16.6,
204.79,,20.39
204.8,,20.56
204.81,,20.67
204.82,,21.06
204.83,,21.23
204.84,,21.64
204.85,,21.59
204.86,,21.93
204.84,16.84,21.64
204.85,16.69,21.59
204.86,16.67,21.93
204.87,16.71,
204.88,16.67,
204.89,16.62,
204.9,16.65,
204.91,16.6,
205.056,,21.01
205.066,,20.75
205.076,,20.63
205.086,,20.51
205.096,,20.44
205.106,,20.44
205.116,,20.48
205.126,,20.46
205.101,16.12,
205.111,16.06,
205.121,15.98,
205.131,15.98,
205.141,16.02,
205.151,15.96,
205.161,16.0,
205.171,16.0,
205.266,,20.58
205.276,,20.67
205.286,,20.72
205.296,,20.6
205.306,,20.48
205.316,,20.41
205.326,,20.39
205.336,,20.3
205.313,15.53,
205.323,15.53,
205.333,15.49,
205.343,15.49,
205.353,15.53,
205.363,15.57,
205.373,15.57,
205.383,15.53,
205.471,,19.83
205.481,,19.83
205.491,,19.9
205.501,,19.87
205.511,,19.83
205.521,,19.76
205.531,,19.64
205.541,,19.67
205.533,15.39,
205.543,15.37,
205.553,15.37,
205.563,15.33,
205.573,15.31,
205.583,15.29,
205.593,15.25,
205.603,15.21,
205.682,,19.25
205.692,,19.25
205.702,,19.23
205.712,,19.21
205.722,,19.16
205.732,,19.16
205.742,,19.09
205.752,,19.16
205.739,14.99,
205.749,14.99,
205.759,15.01,
205.769,14.97,
205.779,14.99,
205.789,14.99,
205.799,15.05,
205.809,15.07,
205.948,,19.0
205.958,,18.98
205.968,,19.03
205.978,,18.98
205.988,,18.89
205.998,,18.87
206.008,,18.78
206.018,,18.73
206.103,15.01,
206.113,15.05,
206.123,15.01,
206.133,15.01,
206.143,14.95,
206.153,14.97,
206.163,14.93,
206.173,14.97,
206.153,14.97,18.51
206.163,14.93,18.53
206.173,14.97,18.55
206.183,,18.62
206.193,,18.67
206.203,,18.6
206.213,,18.6
206.223,,18.64
206.363,14.75,
206.373,14.73,
206.383,14.73,
206.393,14.73,
206.403,14.73,
206.413,14.71,
206.423,14.69,
206.433,14.69,
206.42,,18.18
206.43,,18.22
206.44,,18.2
206.45,,18.18
206.46,,18.18
206.47,,18.15
206.48,,18.11
206.49,,18.18
206.628,,18.04
206.638,,18.09
206.648,,18.02
206.658,,17.98
206.668,,17.96
206.678,,17.96
206.688,,17.89
206.698,,17.89
206.684,14.53,
206.694,14.47,
206.704,14.51,
206.714,14.45,
206.724,14.43,
206.734,14.45,
206.744,14.47,
206.754,14.43,
206.845,,17.74
206.855,,17.72
206.865,,17.74
206.875,,17.72
206.885,,17.74
206.895,,17.69
206.905,,17.65
206.915,,17.72
206.887,14.29,
206.897,14.28,
206.907,14.29,
206.917,14.28,
206.927,14.22,
206.937,14.26,
206.947,14.26,
206.957,14.24,
207.049,,17.63
207.059,,17.61
207.069,,17.61
207.079,,17.63
207.089,,17.59
207.099,,17.54
207.109,,17.54
207.119,,17.52
207.258,,17.41
207.268,,17.43
207.278,,17.39
207.288,,17.41
207.298,,17.37
207.308,,17.37
207.318,,17.39
207.328,,17.37
207.309,14.16,
207.319,14.16,
207.329,14.12,
207.339,14.14,
207.349,14.14,
207.359,14.08,
207.369,14.08,
207.379,14.14,
207.467,,17.24
207.477,,17.26
207.487,,17.24
207.497,,17.22
207.507,,17.22
207.517,,17.2
207.527,,17.22
207.537,,17.15
207.516,13.96,
207.526,13.96,
207.536,13.98,
207.546,13.93,
207.556,13.96,
207.566,13.93,
207.576,13.93,
207.586,13.93,
207.675,,17.13
207.685,,17.15
207.695,,17.15
207.705,,17.18
207.715,,17.15
207.725,,17.13
207.735,,17.11
207.745,,17.13
207.831,13.89,
207.841,13.93,
207.851,13.93,
207.861,13.91,
207.871,13.89,
207.881,13.95,
207.891,13.89,
207.901,13.89,
207.884,,17.03
207.894,,17.05
207.904,,17.01
207.914,,17.01
207.924,,16.98
207.934,,17.01
207.944,,16.94
207.954,,16.94
208.093,,16.9
208.103,,16.88
208.113,,16.88
208.123,,16.88
208.133,,16.9
208.143,,16.9
208.153,,16.86
208.163,,16.84
208.252,13.77,
208.262,13.75,
208.272,13.79,
208.282,13.75,
208.292,13.75,
208.302,13.75,
208.312,13.71,
208.322,13.7,
208.305,,16.81
208.315,,16.88
208.325,,16.86
208.335,,16.86
208.345,,16.84
208.355,,16.88
208.365,,16.84
208.375,,16.88
208.462,13.75,
208.472,13.73,
208.482,13.7,
208.492,13.73,
208.502,13.73,
208.512,13.73,
208.522,13.73,
208.532,13.73,
208.515,,16.84
208.525,,16.88
208.535,,16.9
208.545,,16.88
208.555,,16.84
208.565,,16.9
208.575,,16.96
208.585,,17.07
208.674,13.71,
208.684,13.73,
208.694,13.75,
208.704,13.87,
208.714,13.85,
208.724,13.85,
208.734,13.85,
208.744,13.83,
208.725,,17.26
208.735,,17.31
208.745,,17.24
208.755,,17.26
208.765,,17.26
208.775,,17.26
208.785,,17.22
208.795,,17.2
208.88,13.89,
208.89,13.87,
208.9,13.87,
208.91,13.89,
208.92,13.89,
208.93,13.89,
208.94,13.93,
208.95,13.98,
208.934,,17.15
208.944,,17.11
208.954,,17.13
208.964,,17.13
208.974,,17.18
208.984,,17.15
208.994,,17.15
209.004,,17.11
209.145,,17.05
209.155,,17.09
209.165,,17.11
209.175,,17.09
209.185,,17.11
209.195,,17.09
209.205,,17.07
209.215,,17.07
209.195,14.0,17.09
209.205,14.02,17.07
209.215,14.0,17.07
209.225,14.0,
209.235,13.98,
209.245,13.98,
209.255,13.95,
209.265,13.98,
209.355,,17.03
209.365,,17.03
209.375,,17.01
209.385,,16.98
209.395,,17.01
209.405,,16.96
209.415,,16.98
209.425,,17.03
209.407,13.68,
209.417,13.71,
209.427,13.7,
209.437,13.7,
209.447,13.71,
209.457,13.7,
209.467,13.7,
209.477,13.73,
209.568,,17.01
209.578,,17.05
209.588,,17.03
209.598,,16.98
209.608,,17.01
209.618,,16.98
209.628,,16.96
209.638,,16.96
209.616,13.66,
209.626,13.68,
209.636,13.64,
209.646,13.64,
209.656,13.64,
209.666,13.64,
209.676,13.64,
209.686,13.7,
209.774,,16.84
209.784,,16.84
209.794,,16.81
209.804,,16.79
209.814,,16.81
209.824,,16.81
209.834,,16.81
209.844,,16.77
209.829,13.62,
209.839,13.58,
209.849,13.6,
209.859,13.56,
209.869,13.56,
209.879,13.6,
209.889,13.54,
209.899,13.54,
209.987,,16.71
209.997,,16.69
210.007,,16.71
210.017,,16.69
210.027,,16.73
210.037,,16.73
210.047,,16.75
210.057,,16.77
210.036,13.5,
210.046,13.5,
210.056,13.47,
210.066,13.5,
210.076,13.52,
210.086,13.47,
210.096,13.47,
210.106,13.47,
210.193,,16.67
210.203,,16.69
210.213,,16.67
210.223,,16.67
210.233,,16.67
210.243,,16.67
210.253,,16.69
210.263,,16.65
210.247,13.39,
210.257,13.43,
