timestamp_s,left_knee_ohms,right_knee_ohms
81.209,,14.18
81.219,,14.2
81.201,10.44,
81.211,10.42,
81.221,10.37,
81.231,10.4,
81.241,10.38,
81.251,10.38,
81.261,10.37,
81.271,10.38,
81.359,,14.08
81.369,,14.06
81.379,,14.04
81.389,,14.06
81.399,,14.04
81.409,,14.04
81.419,,14.02
81.429,,14.04
81.413,10.21,
81.423,10.25,
81.433,10.26,
81.443,10.23,
81.453,10.21,
81.463,10.25,
81.473,10.26,
81.483,10.18,
81.623,,13.96
81.633,,13.98
81.643,,13.98
81.653,,13.96
81.663,,13.96
81.673,,13.95
81.683,,13.96
81.693,,13.96
81.675,10.15,
81.685,10.09,
81.695,10.11,
81.705,10.08,
81.715,10.11,
81.725,10.11,
81.735,10.09,
81.745,10.11,
81.831,,13.89
81.841,,13.91
81.851,,13.91
81.861,,13.89
81.871,,13.89
81.881,,13.89
81.891,,13.91
81.901,,13.93
81.886,10.04,
81.896,10.04,
81.906,10.03,
81.916,10.04,
81.926,10.01,
81.936,10.04,
81.946,10.04,
81.956,10.03,
82.042,,14.04
82.052,,14.12
82.062,,14.14
82.072,,14.18
82.082,,14.2
82.092,,14.28
82.102,,14.31
82.112,,14.33
82.095,9.94,
82.105,9.96,
82.115,9.94,
82.125,9.93,
82.135,9.93,
82.145,9.93,
82.155,9.94,
82.165,9.91,
82.253,,14.35
82.263,,14.33
82.273,,14.35
82.283,,14.33
82.293,,14.39
82.303,,14.39
82.313,,14.37
82.323,,14.35
82.305,9.91,
82.315,9.86,
82.325,9.86,
82.335,9.89,
82.345,9.91,
82.355,9.88,
82.365,9.89,
82.375,9.91,
82.464,,14.12
82.474,,14.08
82.484,,14.1
82.494,,14.06
82.504,,14.04
82.514,,14.04
82.524,,14.0
82.534,,14.04
82.513,9.93,
82.523,9.93,
82.533,9.94,
82.543,9.94,
82.553,9.93,
82.563,9.91,
82.573,9.93,
82.583,9.94,
82.672,,13.91
82.682,,13.91
82.692,,13.93
82.702,,13.93
82.712,,13.95
82.722,,13.98
82.732,,14.04
82.742,,14.06
82.828,10.26,
82.838,10.32,
82.848,10.37,
82.858,10.3,
82.868,10.3,
82.878,10.26,
82.888,10.26,
82.898,10.26,
82.884,,14.08
82.894,,14.04
82.904,,14.04
82.914,,14.02
82.924,,14.04
82.934,,14.02
82.944,,14.0
82.954,,13.98
83.039,10.03,
83.049,10.03,
83.059,10.04,
83.069,10.03,
83.079,10.01,
83.089,10.03,
83.099,9.99,
83.109,9.98,
83.093,,13.91
83.103,,13.89
83.113,,13.87
83.123,,13.85
83.133,,13.89
83.143,,13.87
83.153,,13.87
83.163,,13.89
83.249,9.89,
83.259,9.93,
83.269,9.93,
83.279,9.89,
83.289,9.91,
83.299,9.88,
83.309,9.89,
83.319,9.89,
83.301,,13.83
83.311,,13.81
83.321,,13.85
83.331,,13.83
83.341,,13.81
83.351,,13.81
83.361,,13.83
83.371,,13.81
83.462,9.84,
83.472,9.84,
83.482,9.86,
83.492,9.84,
83.502,9.84,
83.512,9.84,
83.522,9.84,
83.532,9.81,
83.514,,13.83
83.524,,13.81
83.534,,13.77
83.544,,13.79
83.554,,13.79
83.564,,13.83
83.574,,13.79
83.584,,13.81
83.722,9.82,
83.732,9.82,
83.742,9.79,
83.752,9.79,
83.762,9.81,
83.772,9.79,
83.782,9.82,
83.792,9.84,
83.879,,13.71
83.889,,13.73
83.899,,13.68
83.909,,13.71
83.919,,13.73
83.929,,13.68
83.939,,13.7
83.949,,13.7
83.931,9.76,
83.941,9.76,
83.951,9.74,
83.961,9.74,
83.971,9.79,
83.981,9.81,
83.991,9.79,
84.001,9.82,
84.092,,13.66
84.102,,13.68
84.112,,13.68
84.122,,13.7
84.132,,13.66
84.142,,13.66
84.152,,13.64
84.162,,13.66
84.141,9.88,
84.151,9.86,
84.161,9.86,
84.171,9.86,
84.181,9.82,
84.191,9.84,
84.201,9.86,
84.211,9.82,
84.3,,13.73
84.31,,13.75
84.32,,13.73
84.33,,13.75
84.34,,13.77
84.35,,13.77
84.36,,13.81
84.37,,13.79
84.354,9.79,
84.364,9.81,
84.374,9.77,
84.384,9.76,
84.394,9.77,
84.404,9.76,
84.414,9.76,
84.424,9.79,
84.509,,13.77
84.519,,13.77
84.529,,13.75
84.539,,13.77
84.549,,13.75
84.559,,13.79
84.569,,13.75
84.579,,13.73
84.563,9.71,
84.573,9.72,
84.583,9.72,
84.593,9.72,
84.603,9.74,
84.613,9.72,
84.623,9.76,
84.633,9.76,
84.772,,13.71
84.782,,13.75
84.792,,13.73
84.802,,13.77
84.812,,13.79
84.822,,13.77
84.832,,13.75
84.842,,13.79
84.825,9.94,
84.835,9.91,
84.845,9.91,
84.855,9.91,
84.865,9.88,
84.875,9.86,
84.885,9.82,
84.895,9.84,
84.981,,13.7
84.991,,13.73
85.001,,13.7
85.011,,13.68
85.021,,13.71
85.031,,13.66
85.041,,13.66
85.051,,13.68
85.034,9.77,
85.044,9.76,
85.054,9.76,
85.064,9.76,
85.074,9.76,
85.084,9.76,
85.094,9.72,
85.104,9.74,
85.191,,13.66
85.201,,13.6
85.211,,13.64
85.221,,13.6
85.231,,13.58
85.241,,13.58
85.251,,13.58
85.261,,13.62
85.247,9.71,
85.257,9.69,
85.267,9.71,
85.277,9.67,
85.287,9.69,
85.297,9.69,
85.307,9.67,
85.317,9.69,
85.403,,13.56
85.413,,13.52
85.423,,13.54
85.433,,13.54
85.443,,13.52
85.453,,13.5
85.463,,13.5
85.473,,13.5
85.454,9.64,
85.464,9.62,
85.474,9.66,
85.484,9.62,
85.494,9.62,
85.504,9.64,
85.514,9.66,
85.524,9.66,
85.615,,13.47
85.625,,13.47
85.635,,13.49
85.645,,13.47
85.655,,13.47
85.665,,13.45
85.675,,13.45
85.685,,13.45
85.664,9.59,
85.674,9.59,
85.684,9.59,
85.694,9.57,
85.704,9.59,
85.714,9.59,
85.724,9.59,
85.734,9.61,
85.823,,13.41
85.833,,13.41
85.843,,13.41
85.853,,13.43
85.863,,13.43
85.873,,13.39
85.883,,13.39
85.893,,13.43
85.874,9.57,
85.884,9.56,
85.894,9.57,
85.904,9.57,
85.914,9.56,
85.924,9.54,
85.934,9.52,
85.944,9.54,
86.031,,13.41
86.041,,13.39
86.051,,13.39
86.061,,13.37
86.071,,13.35
86.081,,13.35
86.091,,13.37
86.101,,13.39
86.084,9.54,
86.094,9.59,
86.104,9.56,
86.114,9.54,
86.124,9.56,
86.134,9.56,
86.144,9.54,
86.154,9.54,
86.298,,13.35
86.308,,13.35
86.318,,13.31
86.328,,13.33
86.338,,13.33
86.348,,13.35
86.358,,13.33
86.368,,13.37
86.348,9.54,13.35
86.358,9.54,13.33
86.368,9.51,13.37
86.378,9.54,
86.388,9.51,
86.398,9.52,
86.408,9.52,
86.418,9.54,
86.504,,13.33
86.514,,13.33
86.524,,13.33
86.534,,13.31
86.544,,13.31
86.554,,13.33
86.564,,13.31
86.574,,13.31
86.665,9.51,
86.675,9.51,
86.685,9.49,
86.695,9.51,
86.705,9.51,
86.715,9.51,
86.725,9.46,
86.735,9.52,
86.713,,13.3
86.723,,13.3
86.733,,13.3
86.743,,13.3
86.753,,13.28
86.763,,13.31
86.773,,13.28
86.783,,13.31
86.874,9.51,
86.884,9.47,
86.894,9.47,
86.904,9.49,
86.914,9.47,
86.924,9.49,
86.934,9.49,
86.944,9.47,
86.924,9.49,13.26
86.934,9.49,13.26
86.944,9.47,13.3
86.954,,13.26
86.964,,13.28
86.974,,13.26
86.984,,13.28
86.994,,13.28
87.082,9.46,
87.092,9.46,
87.102,9.46,
87.112,9.47,
87.122,9.49,
87.132,9.47,
87.142,9.46,
87.152,9.46,
87.133,,13.33
87.143,,13.35
87.153,,13.41
87.163,,13.43
87.173,,13.45
87.183,,13.49
87.193,,13.49
87.203,,13.5
87.295,9.47,
87.305,9.46,
87.315,9.49,
87.325,9.49,
87.335,9.51,
87.345,9.47,
87.355,9.49,
87.365,9.47,
87.347,,13.56
87.357,,13.6
87.367,,13.62
87.377,,13.62
87.387,,13.64
87.397,,13.7
87.407,,13.73
87.417,,13.75
87.502,9.79,
87.512,9.81,
87.522,9.81,
87.532,9.84,
87.542,9.84,
87.552,9.86,
87.562,9.84,
87.572,9.86,
87.555,,13.93
87.565,,13.93
87.575,,13.91
87.585,,13.89
87.595,,13.91
87.605,,13.89
87.615,,13.93
87.625,,13.85
87.713,10.13,
87.723,10.09,
87.733,10.06,
87.743,10.03,
87.753,10.03,
87.763,10.01,
87.773,10.01,
87.783,10.03,
87.763,10.01,13.73
87.773,10.01,13.73
87.783,10.03,13.75
87.793,,13.73
87.803,,13.73
87.813,,13.75
87.823,,13.77
87.833,,13.75
87.921,10.03,
87.931,10.01,
87.941,9.98,
87.951,9.98,
87.961,9.96,
87.971,9.96,
87.981,9.93,
87.991,9.93,
87.974,,13.64
87.984,,13.62
87.994,,13.64
88.004,,13.6
88.014,,13.6
88.024,,13.64
88.034,,13.6
88.044,,13.62
88.134,9.94,
88.144,9.93,
88.154,9.91,
88.164,9.91,
88.174,9.94,
88.184,9.93,
88.194,9.93,
88.204,9.89,
88.183,,13.62
88.193,,13.6
88.203,,13.58
88.213,,13.58
88.223,,13.58
88.233,,13.58
88.243,,13.56
88.253,,13.58
88.342,9.88,
88.352,9.86,
88.362,9.89,
88.372,9.89,
88.382,9.86,
88.392,9.86,
88.402,9.81,
88.412,9.86,
88.393,,13.52
88.403,,13.5
88.413,,13.49
88.423,,13.5
88.433,,13.5
88.443,,13.49
88.453,,13.5
88.463,,13.49
88.605,,13.45
88.615,,13.43
88.625,,13.47
88.635,,13.43
88.645,,13.47
88.655,,13.43
88.665,,13.45
88.675,,13.41
88.656,9.77,
88.666,9.74,
88.676,9.77,
88.686,9.76,
88.696,9.77,
88.706,9.76,
88.716,9.77,
88.726,9.76,
88.815,,13.43
88.825,,13.41
88.835,,13.43
88.845,,13.43
88.855,,13.41
88.865,,13.43
88.875,,13.47
88.885,,13.43
88.869,9.74,
88.879,9.74,
88.889,9.71,
88.899,9.72,
88.909,9.71,
88.919,9.71,
88.929,9.71,
88.939,9.71,
89.023,,13.45
89.033,,13.39
89.043,,13.41
89.053,,13.43
89.063,,13.43
89.073,,13.43
89.083,,13.39
89.093,,13.41
89.077,9.69,
89.087,9.67,
89.097,9.64,
89.107,9.66,
89.117,9.66,
89.127,9.66,
89.137,9.67,
89.147,9.64,
89.234,,13.37
89.244,,13.39
89.254,,13.37
89.264,,13.37
89.274,,13.37
89.284,,13.35
89.294,,13.37
89.304,,13.37
89.286,9.62,
89.296,9.61,
89.306,9.61,
89.316,9.62,
89.326,9.62,
89.336,9.62,
89.346,9.64,
89.356,9.61,
89.443,,13.31
89.453,,13.33
89.463,,13.33
89.473,,13.33
89.483,,13.31
89.493,,13.33
89.503,,13.35
89.513,,13.33
89.496,9.59,
89.506,9.61,
89.516,9.61,
89.526,9.61,
89.536,9.61,
89.546,9.61,
89.556,9.59,
89.566,9.57,
89.657,,13.26
89.667,,13.31
89.677,,13.28
89.687,,13.31
89.697,,13.31
89.707,,13.26
89.717,,13.28
89.727,,13.28
89.707,9.54,13.26
89.717,9.56,13.28
89.727,9.59,13.28
89.737,9.59,
89.747,9.54,
89.757,9.57,
89.767,9.57,
89.777,9.54,
89.875,,13.3
89.885,,13.26
89.895,,13.28
89.905,,13.26
89.915,,13.26
89.925,,13.24
89.935,,13.26
89.945,,13.28
89.917,9.52,
89.927,9.52,
89.937,9.52,
89.947,9.52,
89.957,9.52,
89.967,9.52,
89.977,9.52,
89.987,9.49,
90.084,,13.2
90.094,,13.28
90.104,,13.24
90.114,,13.26
90.124,,13.28
90.134,,13.26
90.144,,13.2
90.154,,13.24
90.127,9.52,
90.137,9.49,
90.147,9.47,
90.157,9.49,
90.167,9.49,
90.177,9.51,
90.187,9.52,
90.197,9.51,
90.293,,13.18
90.303,,13.22
90.313,,13.2
90.323,,13.24
90.333,,13.26
90.343,,13.18
90.353,,13.22
90.363,,13.24
90.344,9.51,
90.354,9.51,
90.364,9.49,
90.374,9.49,
90.384,9.46,
90.394,9.47,
90.404,9.46,
90.414,9.47,
90.503,,13.18
90.513,,13.2
90.523,,13.22
90.533,,13.18
90.543,,13.16
90.553,,13.18
90.563,,13.16
90.573,,13.18
90.556,9.46,
90.566,9.47,
90.576,9.47,
90.586,9.47,
90.596,9.49,
90.606,9.49,
90.616,9.49,
90.626,9.44,
90.736,,13.16
90.746,,13.18
90.756,,13.18
90.766,,13.16
90.776,,13.18
90.786,,13.18
90.796,,13.18
90.806,,13.15
90.766,9.44,13.16
90.776,9.47,13.18
90.786,9.46,13.18
90.796,9.49,13.18
90.806,9.46,13.15
90.816,9.46,
90.826,9.46,
90.836,9.44,
90.935,,13.18
90.945,,13.16
90.955,,13.15
90.965,,13.16
90.975,,13.16
90.985,,13.16
90.995,,13.16
91.005,,13.18
91.0,9.41,
91.01,9.44,
91.02,9.41,
91.03,9.42,
91.04,9.41,
91.05,9.39,
91.06,9.46,
91.07,9.44,
91.138,,13.16
91.148,,13.15
91.158,,13.16
91.168,,13.15
91.178,,13.16
91.188,,13.13
91.198,,13.16
91.208,,13.16
91.288,9.41,
91.298,9.41,
91.308,9.41,
91.318,9.42,
91.328,9.44,
91.338,9.41,
91.348,9.41,
91.358,9.39,
91.337,,13.15
91.347,,13.16
91.357,,13.16
91.367,,13.13
91.377,,13.11
91.387,,13.16
91.397,,13.13
91.407,,13.15
91.5,9.46,
91.51,9.46,
91.52,9.46,
91.53,9.47,
91.54,9.47,
91.55,9.47,
91.56,9.46,
91.57,9.46,
91.549,,13.15
91.559,,13.13
91.569,,13.13
91.579,,13.13
91.589,,13.16
91.599,,13.15
91.609,,13.16
91.619,,13.16
91.712,9.49,
91.722,9.46,
91.732,9.47,
91.742,9.47,
91.752,9.47,
91.762,9.44,
91.772,9.47,
91.782,9.47,
91.759,,13.2
91.769,,13.18
91.779,,13.22
91.789,,13.2
91.799,,13.2
91.809,,13.2
91.819,,13.22
91.829,,13.22
91.917,9.42,
91.927,9.42,
91.937,9.41,
91.947,9.42,
91.957,9.41,
91.967,9.44,
91.977,9.42,
91.987,9.42,
91.971,,13.5
91.981,,13.5
91.991,,13.52
92.001,,13.52
92.011,,13.56
92.021,,13.58
92.031,,13.62
92.041,,13.68
92.13,9.39,
92.14,9.42,
92.15,9.42,
92.16,9.42,
92.17,9.44,
92.18,9.42,
92.19,9.44,
92.2,9.44,
92.18,9.42,13.81
92.19,9.44,13.83
92.2,9.44,13.79
92.21,,13.75
92.22,,13.75
92.23,,13.73
92.24,,13.73
92.25,,13.73
92.332,9.56,
92.342,9.54,
92.352,9.54,
92.362,9.52,
92.372,9.54,
92.382,9.52,
92.392,9.51,
92.402,9.54,
92.422,,13.64
92.432,,13.62
92.442,,13.62
92.452,,13.64
92.462,,13.58
92.472,,13.62
92.482,,13.62
92.492,,13.64
92.541,9.52,
92.551,9.49,
92.561,9.51,
92.571,9.52,
92.581,9.49,
92.591,9.52,
92.601,9.52,
92.611,9.49,
92.594,,13.58
92.604,,13.58
92.614,,13.54
92.624,,13.54
92.634,,13.56
92.644,,13.56
92.654,,13.52
92.664,,13.54
92.753,9.47,
92.763,9.47,
92.773,9.51,
92.783,9.49,
92.793,9.47,
92.803,9.51,
92.813,9.51,
92.823,9.51,
92.804,,13.54
92.814,,13.45
92.824,,13.47
92.834,,13.5
92.844,,13.49
92.854,,13.45
92.864,,13.49
92.874,,13.47
93.016,,13.45
93.026,,13.49
93.036,,13.45
93.046,,13.43
93.056,,13.43
93.066,,13.43
93.076,,13.39
93.086,,13.43
93.172,9.42,
93.182,9.44,
93.192,9.44,
93.202,9.42,
93.212,9.46,
93.222,9.44,
93.232,9.44,
93.242,9.46,
93.223,,13.43
93.233,,13.41
93.243,,13.43
93.253,,13.41
93.263,,13.37
93.273,,13.43
93.283,,13.39
93.293,,13.37
93.436,,13.39
93.446,,13.37
93.456,,13.37
93.466,,13.37
93.476,,13.35
93.486,,13.39
93.496,,13.33
93.506,,13.35
93.487,9.42,
93.497,9.41,
93.507,9.39,
93.517,9.41,
93.527,9.41,
93.537,9.39,
93.547,9.41,
93.557,9.41,
93.645,,13.33
93.655,,13.33
93.665,,13.39
93.675,,13.35
93.685,,13.35
93.695,,13.31
93.705,,13.31
93.715,,13.3
93.801,9.36,
93.811,9.39,
93.821,9.39,
93.831,9.38,
93.841,9.39,
93.851,9.38,
93.861,9.38,
93.871,9.36,
93.855,,13.28
93.865,,13.3
93.875,,13.31
93.885,,13.31
93.895,,13.3
93.905,,13.26
93.915,,13.26
93.925,,13.26
94.011,9.36,
94.021,9.38,
94.031,9.36,
94.041,9.41,
94.051,9.39,
94.061,9.34,
94.071,9.36,
94.081,9.36,
94.064,,13.24
94.074,,13.24
94.084,,13.24
94.094,,13.24
94.104,,13.24
94.114,,13.24
94.124,,13.24
94.134,,13.22
94.225,9.36,
94.235,9.38,
94.245,9.36,
94.255,9.36,
94.265,9.36,
94.275,9.36,
94.285,9.36,
94.295,9.38,
94.274,,13.22
94.284,,13.24
94.294,,13.18
94.304,,13.18
94.314,,13.24
94.324,,13.2
94.334,,13.2
94.344,,13.22
94.434,9.31,
94.444,9.33,
94.454,9.34,
94.464,9.33,
94.474,9.29,
94.484,9.33,
94.494,9.28,
94.504,9.29,
94.486,,13.18
94.496,,13.2
94.506,,13.22
94.516,,13.18
94.526,,13.18
94.536,,13.2
94.546,,13.2
94.556,,13.18
94.642,9.28,
94.652,9.28,
94.662,9.31,
94.672,9.29,
94.682,9.28,
94.692,9.31,
94.702,9.31,
94.712,9.33,
94.694,,13.18
94.704,,13.16
94.714,,13.16
94.724,,13.16
94.734,,13.18
94.744,,13.18
94.754,,13.2
94.764,,13.18
94.851,9.26,
94.861,9.28,
94.871,9.28,
94.881,9.31,
94.891,9.31,
94.901,9.31,
94.911,9.31,
94.921,9.36,
94.906,,13.16
94.916,,13.15
94.926,,13.16
94.936,,13.16
94.946,,13.16
94.956,,13.15
94.966,,13.16
94.976,,13.15
95.065,9.34,
95.075,9.33,
95.085,9.34,
95.095,9.36,
95.105,9.38,
95.115,9.33,
95.125,9.34,
95.135,9.34,
95.114,,13.15
95.124,,13.15
95.134,,13.16
95.144,,13.15
95.154,,13.18
95.164,,13.16
95.174,,13.18
95.184,,13.18
95.326,9.33,
95.336,9.31,
95.346,9.38,
95.356,9.33,
95.366,9.31,
95.376,9.34,
95.386,9.34,
95.396,9.34,
95.376,9.34,13.18
95.386,9.34,13.16
95.396,9.34,13.2
95.406,,13.18
95.416,,13.18
95.426,,13.16
95.436,,13.18
95.446,,13.2
95.536,9.39,
95.546,9.39,
95.556,9.42,
95.566,9.39,
95.576,9.42,
95.586,9.47,
95.596,9.49,
95.606,9.52,
95.588,,13.41
95.598,,13.43
95.608,,13.47
95.618,,13.52
95.628,,13.56
95.638,,13.6
95.648,,13.6
95.658,,13.68
95.745,10.28,
95.755,10.38,
95.765,10.47,
95.775,10.56,
95.785,10.62,
95.795,10.66,
95.805,10.73,
95.815,10.92,
95.8,,14.71
95.81,,14.85
95.82,,14.89
95.83,,15.03
95.84,,15.15
95.85,,15.31
95.86,,15.49
95.87,,15.61
96.061,13.07,
96.071,13.09,
96.081,13.22,
96.091,13.68,
96.101,13.7,
96.111,13.93,
96.121,14.0,
96.131,14.16,
96.111,13.93,18.53
96.121,14.0,18.78
96.131,14.16,18.89
96.141,,18.91
96.151,,19.25
96.161,,19.37
96.171,,19.53
96.181,,19.71
96.272,16.06,
96.282,16.29,
96.292,16.44,
96.302,16.71,
96.312,16.98,
96.322,16.96,
96.332,17.07,
96.342,17.11,
96.321,,21.76
96.331,,21.84
96.341,,21.86
96.351,,21.91
96.361,,21.93
96.371,,21.89
96.381,,21.86
96.391,,22.03
96.479,18.09,
96.489,18.11,
96.499,18.49,
96.509,18.42,
96.519,18.55,
96.529,18.89,
96.539,18.55,
96.549,18.78,
96.531,,23.71
96.541,,23.53
96.551,,23.17
96.561,,23.29
96.571,,23.42
96.581,,23.06
96.591,,22.89
96.601,,22.61
96.693,18.82,
96.703,18.53,
96.713,18.91,
96.723,19.41,
96.733,19.18,
96.743,18.98,
96.753,18.76,
96.763,18.82,
96.741,,22.58
96.751,,22.73
96.761,,22.68
96.771,,22.83
96.781,,22.94
96.791,,22.94
96.801,,22.83
96.811,,22.36
96.898,16.65,
96.908,16.48,
96.918,16.42,
96.928,16.54,
96.938,16.94,
96.948,17.15,
96.958,17.2,
96.968,17.31,
96.954,,21.25
96.964,,21.2
96.974,,21.06
96.984,,20.84
96.994,,20.48
97.004,,20.41
97.014,,20.15
97.024,,19.97
97.108,16.98,
97.118,17.22,
97.128,17.26,
97.138,17.09,
97.148,16.9,
97.158,16.75,
97.168,16.58,
97.178,16.44,
97.267,,21.81
97.277,,21.66
97.287,,21.44
97.297,,21.27
97.307,,21.13
97.317,,20.94
97.327,,21.13
97.337,,21.35
97.319,15.75,
97.329,15.79,
97.339,15.77,
97.349,15.77,
97.359,15.71,
97.369,15.63,
97.379,15.63,
97.389,15.57,
97.48,,20.63
97.49,,20.58
97.5,,20.56
97.51,,20.7
97.52,,20.75
97.53,,20.91
97.54,,21.06
97.55,,20.91
97.529,15.17,
97.539,15.15,
97.549,15.17,
97.559,15.17,
97.569,15.23,
97.579,15.23,
97.589,15.17,
97.599,15.19,
97.686,,19.69
97.696,,19.57
97.706,,19.44
97.716,,19.39
97.726,,19.28
97.736,,19.16
97.746,,19.12
97.756,,19.05
97.741,15.09,
97.751,14.97,
97.761,14.93,
97.771,14.85,
97.781,14.77,
97.791,14.71,
97.801,14.69,
97.811,14.69,
97.95,,18.94
97.96,,19.03
97.97,,19.07
97.98,,19.09
97.99,,19.05
98.0,,18.98
98.01,,18.94
98.02,,18.85
98.003,14.99,
98.013,14.97,
98.023,14.87,
98.033,14.91,
98.043,14.87,
98.053,15.07,
98.063,15.21,
98.073,15.31,
98.16,,18.67
98.17,,18.69
98.18,,18.64
98.19,,18.76
98.2,,18.89
98.21,,19.09
98.22,,19.28
98.23,,19.39
98.211,14.73,
98.221,14.71,
98.231,14.67,
98.241,14.69,
98.251,14.63,
98.261,14.59,
98.271,14.65,
98.281,14.59,
98.37,,18.44
98.38,,18.35
98.39,,18.38
98.4,,18.33
98.41,,18.31
98.42,,18.29
98.43,,18.18
98.44,,18.2
98.528,14.28,
98.538,14.22,
98.548,14.18,
98.558,14.16,
98.568,14.16,
98.578,14.12,
98.588,14.1,
98.598,14.04,
98.58,,18.13
98.59,,18.18
98.6,,18.13
98.61,,18.11
98.62,,18.09
98.63,,18.07
98.64,,18.07
98.65,,18.22
98.737,13.91,
98.747,14.0,
98.757,14.1,
98.767,14.18,
98.777,14.12,
98.787,14.08,
98.797,14.04,
98.807,13.98,
98.791,,18.24
98.801,,18.18
98.811,,18.07
98.821,,18.04
98.831,,18.0
98.841,,17.96
98.851,,17.89
98.861,,17.82
99.003,13.83,
99.013,13.85,
99.023,13.79,
99.033,13.81,
99.043,13.79,
99.053,13.77,
99.063,13.77,
99.073,13.77,
99.053,13.77,17.76
